year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,delays
2022,7,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",127,16,0,0,638,400,0,79,0,
2022,7,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,0,0,0,0,0,0,0,0,
2022,7,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",60,13,0,0,449,270,0,115,0,
2022,7,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",62,10,1,1,314,139,0,90,0,
2022,7,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31,3,0,0,54,15,0,39,0,
2022,7,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",31,3,0,0,62,47,0,15,0,
2022,7,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",31,3,0,0,195,112,0,0,0,
2022,7,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,3,0,0,282,261,0,5,0,
2022,7,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",62,9,0,1,688,185,0,399,0,
2022,7,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155,42,1,1,3326,911,0,673,25,
2022,7,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",188,36,1,0,1264,473,86,603,0,
2022,7,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",175,44,0,0,1560,759,7,479,0,
2022,7,AS,Alaska Airlines Inc.,DLG,"Dillingham, AK: Dillingham Airport",31,2,0,0,122,0,22,14,0,
2022,7,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",61,3,1,0,241,240,0,1,0,
2022,7,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31,6,0,0,211,157,0,54,0,
2022,7,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",306,56,1,8,3399,500,164,1743,59,
2022,7,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",269,38,1,0,1426,742,0,234,0,
2022,7,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",30,6,0,0,268,100,0,30,0,
2022,7,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",30,3,0,0,80,10,0,70,0,
2022,7,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",210,34,1,0,1515,883,0,231,7,
2022,7,AS,Alaska Airlines Inc.,GST,"Gustavus, AK: Gustavus Airport",31,6,1,0,218,141,0,61,0,
2022,7,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",248,59,0,1,2596,1381,0,968,33,
2022,7,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",109,6,0,1,168,29,0,115,0,
2022,7,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",61,10,1,0,292,143,0,111,0,
2022,7,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",60,11,0,0,474,383,0,9,0,
2022,7,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",23,2,0,0,50,0,0,34,0,
2022,7,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",372,58,0,2,2399,705,0,1011,13,
2022,7,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",495,88,5,0,3487,1373,46,658,59,
2022,7,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",155,35,0,0,1254,611,20,555,0,
2022,7,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",246,38,2,0,1479,742,0,232,0,
2022,7,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",430,97,0,3,4892,1068,207,2479,0,
2022,7,AS,Alaska Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",696,145,3,0,7167,2454,97,2043,27,
2022,7,AS,Alaska Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",124,18,0,0,602,387,0,215,0,
2022,7,AS,Alaska Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",62,4,0,0,109,109,0,0,0,
2022,7,AS,Alaska Airlines Inc.,MCO,"Orlando, FL: Orlando International",186,47,0,0,2443,1159,8,1204,0,
2022,7,AS,Alaska Airlines Inc.,MIA,"Miami, FL: Miami International",31,3,1,0,152,47,0,50,0,
2022,7,AS,Alaska Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,5,0,0,270,221,0,27,0,
2022,7,AS,Alaska Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",116,14,0,0,518,306,0,58,0,
2022,7,AS,Alaska Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",31,11,0,0,454,256,0,49,0,
2022,7,AS,Alaska Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",56,7,0,0,248,164,0,59,0,
2022,7,AS,Alaska Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",247,43,0,0,2302,755,0,908,0,
2022,7,AS,Alaska Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31,8,0,0,208,117,0,51,0,
2022,7,AS,Alaska Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",31,5,0,0,119,37,0,44,0,
2022,7,AS,Alaska Airlines Inc.,OME,"Nome, AK: Nome Airport",62,10,0,1,476,107,143,67,0,
2022,7,AS,Alaska Airlines Inc.,ONT,"Ontario, CA: Ontario International",89,17,0,0,633,317,0,67,0,
2022,7,AS,Alaska Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",286,44,0,1,1815,981,18,700,0,
2022,7,AS,Alaska Airlines Inc.,OTZ,"Kotzebue, AK: Ralph Wien Memorial",62,8,1,1,321,93,10,66,0,
2022,7,AS,Alaska Airlines Inc.,PAE,"Everett, WA: Snohomish County",36,4,0,0,279,0,112,140,0,
2022,7,AS,Alaska Airlines Inc.,PDX,"Portland, OR: Portland International",1126,196,4,1,9619,2468,617,1568,38,
2022,7,AS,Alaska Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",62,6,0,0,346,104,0,56,0,
2022,7,AS,Alaska Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",310,62,0,2,2770,1365,0,1028,32,
2022,7,AS,Alaska Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",62,11,0,0,454,283,0,13,0,
2022,7,AS,,PSG,"Petersburg, AK: Petersburg James A Johnson",61,6,0,0,148,41,0,44,0,
2022,7,AS,,PSP,"Palm Springs, CA: Palm Springs International",26,3,0,0,112,48,0,26,0,
2022,7,AS,Alaska Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",61,9,0,0,563,304,0,110,0,
2022,7,AS,Alaska Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",61,16,0,0,650,384,0,89,0,
2022,7,AS,Alaska Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",10,2,0,0,164,105,0,1,0,
2022,7,AS,Alaska Airlines Inc.,SAN,"San Diego, CA: San Diego International",713,114,2,0,5466,1032,62,1148,0,
2022,7,AS,Alaska Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",31,14,0,0,464,175,0,155,0,
2022,7,AS,Alaska Airlines Inc.,SCC,"Deadhorse, AK: Deadhorse Airport",16,1,0,1,32,0,0,0,0,
2022,7,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",6521,1086,30,12,54557,18969,1920,12321,298,
2022,7,AS,Alaska Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1040,246,10,0,14293,3573,667,3970,63,
2022,7,AS,Alaska Airlines Inc.,SIT,"Sitka, AK: Sitka Rocky Gutierrez",155,39,5,3,1544,465,54,236,0,
2022,7,AS,Alaska Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",289,42,0,0,1954,1042,15,222,15,
2022,7,AS,Alaska Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",114,31,0,1,1277,569,0,336,0,
2022,7,AS,Alaska Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",168,39,1,0,1649,902,0,233,0,
2022,7,AS,Alaska Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",289,53,1,0,2258,877,0,622,0,
2022,7,AS,Alaska Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",61,9,1,0,623,452,0,25,0,
2022,7,AS,Alaska Airlines Inc.,TPA,"Tampa, FL: Tampa International",45,9,0,0,249,100,15,96,0,
2022,7,AS,Alaska Airlines Inc.,TUS,"Tucson, AZ: Tucson International",31,6,0,0,360,113,0,47,0,
2022,7,AS,Alaska Airlines Inc.,WRG,"Wrangell, AK: Wrangell Airport",61,12,0,0,320,132,0,84,0,
2022,7,AS,Alaska Airlines Inc.,YAK,"Yakutat, AK: Yakutat Airport",62,8,0,1,272,0,0,59,69,
2022,7,B6,JetBlue Airways,ABQ,"Albuquerque, NM: Albuquerque International Sunport",31,14,0,0,886,507,113,136,0,
2022,7,B6,JetBlue Airways,ACK,"Nantucket, MA: Nantucket Memorial",215,49,5,2,3332,1256,621,494,0,
2022,7,B6,JetBlue Airways,ALB,"Albany, NY: Albany International",62,18,0,0,1444,739,216,191,0,
2022,7,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",149,75,2,0,6697,4285,50,770,38,
2022,7,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",93,46,2,0,2922,1360,69,242,0,
2022,7,B6,JetBlue Airways,AVL,"Asheville, NC: Asheville Regional",25,8,0,0,203,124,0,57,0,
2022,7,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",146,49,0,1,3078,1381,276,655,9,
2022,7,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",191,65,6,0,4004,1918,256,499,0,
2022,7,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3819,961,68,2,77806,30443,2490,13973,58,
2022,7,B6,JetBlue Airways,BQN,"Aguadilla, PR: Rafael Hernandez",75,44,1,1,3823,1697,377,89,37,
2022,7,B6,JetBlue Airways,BTV,"Burlington, VT: Burlington International",62,19,1,0,1978,1202,75,139,0,
2022,7,B6,JetBlue Airways,BUF,"Buffalo, NY: Buffalo Niagara International",184,61,1,0,4796,2435,393,557,36,
2022,7,B6,JetBlue Airways,BUR,"Burbank, CA: Bob Hope",31,3,0,0,173,107,0,28,0,
2022,7,B6,JetBlue Airways,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",68,13,0,0,680,204,0,193,0,
2022,7,B6,JetBlue Airways,BZN,"Bozeman, MT: Bozeman Yellowstone International",22,4,0,0,115,26,0,49,0,
2022,7,B6,JetBlue Airways,CHS,"Charleston, SC: Charleston AFB/International",245,91,9,2,6927,3331,470,1007,22,
2022,7,B6,JetBlue Airways,CLE,"Cleveland, OH: Cleveland-Hopkins International",87,21,1,0,1230,655,0,213,0,
2022,7,B6,JetBlue Airways,CLT,"Charlotte, NC: Charlotte Douglas International",62,19,1,2,1295,532,0,486,0,
2022,7,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",910,194,10,11,16238,6529,2036,3767,19,
2022,7,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",181,67,3,2,5436,2681,146,1111,0,
2022,7,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",62,24,1,0,1830,1252,0,178,0,
2022,7,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",124,37,1,0,2938,1810,133,297,0,
2022,7,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",542,170,10,3,13494,6265,441,2996,52,
2022,7,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1356,429,17,7,35218,17266,1383,4741,15,
2022,7,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",434,109,10,2,8584,3738,355,1083,39,
2022,7,B6,JetBlue Airways,HYA,"Hyannis, MA: Barnstable Municipal-Boardman/Polando Field",31,9,0,0,1077,635,52,13,0,
2022,7,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62,10,0,0,697,588,0,70,0,
2022,7,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",283,111,10,2,10312,5590,129,1648,0,
2022,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",4064,1349,96,15,114603,40584,3240,20408,184,
2022,7,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",275,86,4,2,5249,2818,22,1638,0,
2022,7,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",921,260,10,4,15914,8029,90,2938,0,
2022,7,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",1349,424,57,15,36335,11009,2297,10450,6,
2022,7,B6,JetBlue Airways,MCI,"Kansas City, MO: Kansas City International",62,9,1,0,1604,1276,95,104,0,
2022,7,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1345,488,17,10,39352,18243,645,5887,19,
2022,7,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",212,67,2,2,5681,3446,313,577,0,
2022,7,B6,JetBlue Airways,MKE,"Milwaukee, WI: General Mitchell International",62,8,1,0,1057,769,97,55,0,
2022,7,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",93,44,2,0,3253,1547,115,524,0,
2022,7,B6,JetBlue Airways,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",149,53,2,0,4114,2399,136,472,0,
2022,7,B6,JetBlue Airways,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",127,35,2,0,2514,1589,30,274,0,
2022,7,B6,JetBlue Airways,ONT,"Ontario, CA: Ontario International",31,6,1,0,324,216,87,19,0,
2022,7,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",93,20,3,1,1422,608,117,493,0,
2022,7,B6,JetBlue Airways,ORH,"Worcester, MA: Worcester Regional",93,23,5,0,2089,918,249,372,0,
2022,7,B6,JetBlue Airways,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",450,148,11,0,11682,4880,498,2235,18,
2022,7,B6,JetBlue Airways,PDX,"Portland, OR: Portland International",62,30,0,0,1786,1049,32,449,0,
2022,7,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",109,16,1,0,1010,809,0,38,0,
2022,7,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",124,45,0,6,2466,1415,0,572,0,
2022,7,B6,JetBlue Airways,PIT,"Pittsburgh, PA: Pittsburgh International",114,17,0,1,1047,429,0,189,0,
2022,7,B6,JetBlue Airways,PSE,"Ponce, PR: Mercedita",62,29,0,1,2200,1342,132,137,0,
2022,7,B6,JetBlue Airways,PVD,"Providence, RI: Theodore Francis Green State",62,12,0,0,1150,193,132,197,56,
2022,7,B6,JetBlue Airways,PWM,"Portland, ME: Portland International Jetport",81,20,3,0,1765,1258,64,88,0,
2022,7,B6,JetBlue Airways,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",238,107,7,3,7849,4720,90,983,51,
2022,7,B6,JetBlue Airways,RIC,"Richmond, VA: Richmond International",168,39,1,0,2446,1202,0,525,0,
2022,7,B6,JetBlue Airways,RNO,"Reno, NV: Reno/Tahoe International",49,17,0,0,1294,752,0,80,0,
2022,7,B6,JetBlue Airways,ROC,"Rochester, NY: Greater Rochester International",62,23,0,0,1935,914,0,246,0,
2022,7,B6,JetBlue Airways,RSW,"Fort Myers, FL: Southwest Florida International",288,65,5,4,3993,1513,37,1360,45,
2022,7,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",168,32,0,0,2017,1426,226,235,0,
2022,7,B6,JetBlue Airways,SAT,"San Antonio, TX: San Antonio International",62,13,0,0,1304,1033,0,110,0,
2022,7,B6,JetBlue Airways,SAV,"Savannah, GA: Savannah/Hilton Head International",150,50,6,0,4038,2024,146,757,0,
2022,7,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",119,50,0,0,3288,1951,42,943,0,
2022,7,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",461,85,2,1,5246,3813,313,519,0,
2022,7,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",31,11,0,0,682,565,0,58,0,
2022,7,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",777,262,7,1,20624,9957,1087,1875,231,
2022,7,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",209,58,1,1,3124,1773,140,488,0,
2022,7,B6,JetBlue Airways,SMF,"Sacramento, CA: Sacramento International",62,22,1,2,1279,850,0,284,32,
2022,7,B6,JetBlue Airways,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",39,20,3,1,1723,1058,118,380,0,
2022,7,B6,JetBlue Airways,STT,"Charlotte Amalie, VI: Cyril E King",80,13,2,2,1364,913,0,342,8,
2022,7,B6,JetBlue Airways,SYR,"Syracuse, NY: Syracuse Hancock International",62,20,1,0,925,660,0,73,0,
2022,7,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",350,132,2,3,9801,4829,212,1766,0,
2022,7,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",104,20,0,0,1158,655,188,112,0,
2022,7,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",90,23,1,0,1151,689,61,102,0,
2022,7,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",341,46,0,0,1799,1001,60,364,0,
2022,7,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18388,3479,171,50,259825,119425,9972,37919,85,
2022,7,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",36,6,0,1,255,125,0,200000,0,
2022,7,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",827,195,4,0,11806,6733,292,1365,0,
2022,7,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",158,38,0,0,2029,1253,0,357,0,
2022,7,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",358,55,1,0,3071,2313,54,264,0,
2022,7,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",207,48,0,0,2749,2044,73,249,0,
2022,7,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",83,22,1,1,1822,1476,195,72,0,
2022,7,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",1,1,0,0,90,90,0,0,0,
2022,7,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",727,143,3,0,7896,4390,402,759,61,
2022,7,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",233,43,1,0,3014,2053,0,209,0,
2022,7,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",1885,490,19,0,35126,15334,1432,8034,0,
2022,7,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",114,19,0,0,570,238,0,122,0,
2022,7,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",44,8,0,0,440,247,0,10,0,
2022,7,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",237,45,7,0,3070,2080,257,187,0,
2022,7,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",409,100,6,0,8180,5793,417,1231,0,
2022,7,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",183,34,0,0,1311,643,99,272,0,
2022,7,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",177,42,0,0,3930,3113,44,311,0,
2022,7,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",121,34,2,0,2112,822,270,291,0,
2022,7,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",22,2,0,0,107,62,0,2,0,
2022,7,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",310,89,2,0,5208,3039,194,566,0,
2022,7,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31,11,0,0,877,606,0,38,0,
2022,7,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",203,63,3,0,3795,2470,31,334,0,
2022,7,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",465,72,1,3,4084,2563,14,666,0,
2022,7,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",169,39,1,0,1705,1303,47,213,0,
2022,7,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",601,117,4,1,7718,3710,307,1013,114,
2022,7,DL,,DAB,"Daytona Beach, FL: Daytona Beach International",101,18,0,0,2055,1758,99,58,0,
2022,7,DL,,DAL,"Dallas, TX: Dallas Love Field",145,22,0,0,1185,877,2,178,0,
2022,7,DL,,DAY,"Dayton, OH: James M Cox/Dayton International",114,31,0,0,2215,1532,45,231,0,
2022,7,DL,,DCA,"Washington, DC: Ronald Reagan Washington National",698,197,9,7,12058,6865,376,2481,0,
2022,7,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",945,230,14,3,12895,6637,178,2736,0,
2022,7,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",891,181,6,1,14335,7782,685,1875,0,
2022,7,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",90,11,0,0,452,259,53,103,0,
2022,7,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",4884,719,42,3,54903,24065,2738,4699,204,
2022,7,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",215,40,0,0,2455,1715,35,211,0,
2022,7,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",60,8,0,1,366,293,0,62,0,
2022,7,DL,Delta Air Lines Inc.,EVV,"Evansville, IN: Evansville Regional",31,3,0,1,838,773,0,40,0,
2022,7,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",473,109,9,2,6940,3313,460,2274,0,
2022,7,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",154,37,1,1,2980,818,97,1540,0,
2022,7,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",93,13,0,0,852,377,0,108,0,
2022,7,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",31,6,0,0,235,209,0,16,0,
2022,7,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",32,9,1,0,416,271,0,38,0,
2022,7,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",83,13,0,1,600,448,0,44,0,
2022,7,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",862,209,8,3,12177,6738,564,1353,0,
2022,7,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",62,24,0,1,927,491,0,130,0,
2022,7,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",243,48,2,1,2310,1138,277,358,0,
2022,7,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",144,31,0,0,2716,2002,69,202,0,
2022,7,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",83,18,1,0,1393,839,147,175,0,
2022,7,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31,9,1,0,493,259,9,133,0,
2022,7,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",282,56,1,0,3071,1641,99,436,0,
